,acquisitionYear,year,acquisition
28749,1856,1839,accepted
28750,1856,1839,accepted
28751,1856,1839,accepted
28752,1856,1839,accepted
28753,1856,1839,accepted
28754,1856,1839,accepted
28755,1856,1839,accepted
28756,1856,1839,accepted
28757,1856,1839,accepted
28758,1856,1839,accepted
28759,1856,1839,accepted
28760,1856,1839,accepted
28761,1856,1839,accepted
28762,1856,1839,accepted
28763,1856,1839,accepted
28764,1856,1839,accepted
28765,1856,1839,accepted
28766,1856,1839,accepted
28767,1856,1839,accepted
28768,1856,1839,accepted
28769,1856,1839,accepted
28770,1856,1839,accepted
28771,1856,1839,accepted
28772,1856,1839,accepted
28773,1856,1839,accepted
28774,1856,1839,accepted
28775,1856,1839,accepted
28776,1856,1839,accepted
28777,1856,1839,accepted
28778,1856,1839,accepted
28779,1856,1839,accepted
28780,1856,1839,accepted
28781,1856,1839,accepted
28782,1856,1839,accepted
28783,1856,1839,accepted
28784,1856,1839,accepted
28785,1856,1839,accepted
28786,1856,1839,accepted
28787,1856,1839,accepted
28788,1856,1839,accepted
28789,1856,1839,accepted
28790,1856,1839,accepted
28791,1856,1839,accepted
28792,1856,1839,accepted
28793,1856,1839,accepted
28794,1856,1839,accepted
28795,1856,1839,accepted
28796,1856,1839,accepted
28797,1856,1839,accepted
28798,1856,1839,accepted
28799,1856,1839,accepted
28800,1856,1839,accepted
28801,1856,1839,accepted
28802,1856,1839,accepted
28803,1856,1839,accepted
28804,1856,1839,accepted
28805,1856,1839,accepted
28806,1856,1839,accepted
28807,1856,1839,accepted
28808,1856,1839,accepted
28809,1856,1839,accepted
28810,1856,1839,accepted
28811,1856,1839,accepted
28812,1856,1839,accepted
28813,1856,1839,accepted
28814,1856,1839,accepted
28815,1856,1839,accepted
28816,1856,1839,accepted
28817,1856,1839,accepted
28818,1856,1839,accepted
28819,1856,1839,accepted
28820,1856,1839,accepted
28821,1856,1839,accepted
28822,1856,1839,accepted
28823,1856,1839,accepted
28824,1856,1839,accepted
28825,1856,1839,accepted
28826,1856,1839,accepted
28827,1856,1839,accepted
28828,1856,1839,accepted
28829,1856,1839,accepted
28830,1856,1839,accepted
28831,1856,1839,accepted
28832,1856,1839,accepted
28833,1856,1839,accepted
28834,1856,1839,accepted
28835,1856,1839,accepted
28836,1856,1839,accepted
28837,1856,1839,accepted
28838,1856,1839,accepted
28839,1856,1839,accepted
28840,1856,1839,accepted
28841,1856,1839,accepted
28842,1856,1839,accepted
28843,1856,1839,accepted
28844,1856,1839,accepted
28845,1856,1839,accepted
28846,1856,1839,accepted
28847,1856,1839,accepted
28848,1856,1839,accepted
28849,1856,1839,accepted
28850,1856,1839,accepted
28851,1856,1839,accepted
28852,1856,1839,accepted
28853,1856,1839,accepted
28854,1856,1839,accepted
28855,1856,1839,accepted
28856,1856,1839,accepted
28857,1856,1839,accepted
28858,1856,1839,accepted
28859,1856,1839,accepted
28860,1856,1839,accepted
28861,1856,1839,accepted
28862,1856,1839,accepted
28863,1856,1839,accepted
28864,1856,1839,accepted
28865,1856,1839,accepted
28866,1856,1839,accepted
28867,1856,1839,accepted
28868,1856,1839,accepted
28869,1856,1839,accepted
28870,1856,1839,accepted
28871,1856,1839,accepted
28872,1856,1839,accepted
28873,1856,1839,accepted
28874,1856,1839,accepted
28875,1856,1839,accepted
28876,1856,1839,accepted
28877,1856,1839,accepted
28878,1856,1839,accepted
28879,1856,1839,accepted
28880,1856,1839,accepted
28881,1856,1839,accepted
28882,1856,1839,accepted
28883,1856,1839,accepted
28884,1856,1839,accepted
28885,1856,1839,accepted
28886,1856,1839,accepted
28887,1856,1839,accepted
28888,1856,1839,accepted
28889,1856,1839,accepted
28890,1856,1839,accepted
28891,1856,1839,accepted
28892,1856,1839,accepted
28893,1856,1839,accepted
28894,1856,1839,accepted
28895,1856,1839,accepted
28896,1856,1839,accepted
28897,1856,1839,accepted
28898,1856,1839,accepted
28899,1856,1839,accepted
28900,1856,1839,accepted
28901,1856,1839,accepted
28902,1856,1839,accepted
28903,1856,1839,accepted
28904,1856,1839,accepted
28905,1856,1839,accepted
28906,1856,1839,accepted
28907,1856,1839,accepted
28908,1856,1839,accepted
28909,1856,1839,accepted
28910,1856,1839,accepted
28911,1856,1839,accepted
28912,1856,1839,accepted
28913,1856,1839,accepted
28914,1856,1839,accepted
28915,1856,1839,accepted
28916,1856,1839,accepted
28917,1856,1839,accepted
28918,1856,1839,accepted
28919,1856,1839,accepted
28920,1856,1839,accepted
28921,1856,1839,accepted
28922,1856,1839,accepted
28923,1856,1839,accepted
28924,1856,1839,accepted
28925,1856,1839,accepted
28926,1856,1839,accepted
28927,1856,1839,accepted
28928,1856,1839,accepted
28929,1856,1839,accepted
28930,1856,1839,accepted
28931,1856,1839,accepted
28932,1856,1839,accepted
28933,1856,1839,accepted
28934,1856,1839,accepted
28935,1856,1839,accepted
28936,1856,1839,accepted
28937,1856,1839,accepted
28938,1856,1839,accepted
28939,1856,1839,accepted
28940,1856,1839,accepted
28941,1856,1839,accepted
28942,1856,1839,accepted
28943,1856,1839,accepted
28944,1856,1839,accepted
28945,1856,1839,accepted
28946,1856,1839,accepted
28947,1856,1839,accepted
28948,1856,1839,accepted
28949,1856,1839,accepted
28950,1856,1839,accepted
28951,1856,1839,accepted
28952,1856,1839,accepted
28953,1856,1839,accepted
28954,1856,1839,accepted
28955,1856,1839,accepted
28956,1856,1839,accepted
28957,1856,1839,accepted
28958,1856,1839,accepted
28959,1856,1839,accepted
28960,1856,1839,accepted
28961,1856,1839,accepted
28962,1856,1839,accepted
28963,1856,1839,accepted
28964,1856,1839,accepted
28965,1856,1839,accepted
28966,1856,1839,accepted
28967,1856,1839,accepted
28968,1856,1839,accepted
28969,1856,1839,accepted
28970,1856,1839,accepted
28971,1856,1839,accepted
28972,1856,1839,accepted
28973,1856,1839,accepted
28974,1856,1839,accepted
28975,1856,1839,accepted
28976,1856,1839,accepted
28977,1856,1839,accepted
28978,1856,1839,accepted
28979,1856,1839,accepted
28980,1856,1839,accepted
28981,1856,1839,accepted
28982,1856,1839,accepted
28983,1856,1839,accepted
28984,1856,1839,accepted
28985,1856,1839,accepted
28986,1856,1839,accepted
28987,1856,1839,accepted
28988,1856,1839,accepted
28989,1856,1839,accepted
28990,1856,1839,accepted
28991,1856,1839,accepted
28992,1856,1839,accepted
28993,1856,1839,accepted
28994,1856,1839,accepted
28995,1856,1839,accepted
28996,1856,1839,accepted
28997,1856,1839,accepted
28998,1856,1839,accepted
28999,1856,1839,accepted
29000,1856,1839,accepted
29001,1856,1839,accepted
29002,1856,1839,accepted
29003,1856,1839,accepted
29004,1856,1839,accepted
29005,1856,1839,accepted
29006,1856,1839,accepted
29007,1856,1839,accepted
29008,1856,1839,accepted
29009,1856,1839,accepted
29010,1856,1839,accepted
29011,1856,1839,accepted
29012,1856,1834,accepted
29013,1856,1834,accepted
29014,1856,1834,accepted
29015,1856,1834,accepted
29016,1856,1834,accepted
29017,1856,1834,accepted
29018,1856,1834,accepted
29019,1856,1834,accepted
29020,1856,1834,accepted
29021,1856,1834,accepted
29022,1856,1834,accepted
29023,1856,1834,accepted
29024,1856,1834,accepted
29025,1856,1834,accepted
29026,1856,1834,accepted
29027,1856,1834,accepted
29028,1856,1834,accepted
29029,1856,1834,accepted
29030,1856,1834,accepted
29031,1856,1834,accepted
29032,1856,1834,accepted
29033,1856,1834,accepted
29034,1856,1834,accepted
29035,1856,1834,accepted
29036,1856,1834,accepted
29037,1856,1834,accepted
29038,1856,1834,accepted
29039,1856,1834,accepted
29040,1856,1834,accepted
29041,1856,1834,accepted
29042,1856,1834,accepted
29043,1856,1834,accepted
29044,1856,1834,accepted
29045,1856,1834,accepted
29046,1856,1834,accepted
29047,1856,1834,accepted
29048,1856,1834,accepted
29049,1856,1834,accepted
29050,1856,1834,accepted
29051,1856,1834,accepted
29052,1856,1834,accepted
29053,1856,1834,accepted
29054,1856,1834,accepted
29055,1856,1834,accepted
29056,1856,1834,accepted
29057,1856,1834,accepted
29058,1856,1834,accepted
29059,1856,1834,accepted
29060,1856,1834,accepted
29061,1856,1834,accepted
29062,1856,1834,accepted
29063,1856,1834,accepted
29064,1856,1830,accepted
29065,1856,1830,accepted
29066,1856,1834,accepted
29067,1856,1834,accepted
29068,1856,1834,accepted
29069,1856,1834,accepted
29070,1856,1834,accepted
29071,1856,1834,accepted
29072,1856,1834,accepted
29073,1856,1834,accepted
29074,1856,1834,accepted
29075,1856,1834,accepted
29076,1856,1834,accepted
29077,1856,1834,accepted
29078,1856,1834,accepted
29079,1856,1834,accepted
29080,1856,1834,accepted
29081,1856,1834,accepted
29082,1856,1834,accepted
29083,1856,1834,accepted
29084,1856,1834,accepted
29085,1856,1834,accepted
29086,1856,1834,accepted
29087,1856,1834,accepted
29088,1856,1834,accepted
29089,1856,1834,accepted
29090,1856,1834,accepted
29091,1856,1834,accepted
29092,1856,1834,accepted
29093,1856,1834,accepted
29094,1856,1834,accepted
29095,1856,1834,accepted
29096,1856,1834,accepted
29097,1856,1834,accepted
29098,1856,1834,accepted
29099,1856,1834,accepted
29100,1856,1834,accepted
29101,1856,1834,accepted
29102,1856,1834,accepted
29103,1856,1834,accepted
29104,1856,1834,accepted
29105,1856,1834,accepted
29106,1856,1834,accepted
29107,1856,1834,accepted
29108,1856,1834,accepted
29109,1856,1834,accepted
29110,1856,1834,accepted
29111,1856,1834,accepted
29112,1856,1834,accepted
29113,1856,1834,accepted
29114,1856,1834,accepted
29115,1856,1834,accepted
29116,1856,1834,accepted
29117,1856,1834,accepted
29118,1856,1834,accepted
29119,1856,1834,accepted
29120,1856,1834,accepted
29121,1856,1834,accepted
29122,1856,1834,accepted
29123,1856,1834,accepted
29124,1856,1834,accepted
29125,1856,1834,accepted
29126,1856,1834,accepted
29127,1856,1834,accepted
29128,1856,1834,accepted
29129,1856,1834,accepted
29130,1856,1834,accepted
29131,1856,1834,accepted
29132,1856,1834,accepted
29133,1856,1834,accepted
29134,1856,1834,accepted
29135,1856,1834,accepted
29136,1856,1834,accepted
29137,1856,1834,accepted
29138,1856,1834,accepted
29139,1856,1834,accepted
29140,1856,1834,accepted
29141,1856,1834,accepted
29142,1856,1834,accepted
29143,1856,1834,accepted
29144,1856,1834,accepted
29145,1856,1834,accepted
29146,1856,1834,accepted
29147,1856,1834,accepted
29148,1856,1834,accepted
29149,1856,1834,accepted
29150,1856,1834,accepted
29151,1856,1834,accepted
29152,1856,1834,accepted
29153,1856,1834,accepted
29154,1856,1834,accepted
29155,1856,1834,accepted
29156,1856,1834,accepted
29157,1856,1834,accepted
29158,1856,1834,accepted
29159,1856,1834,accepted
29160,1856,1834,accepted
29161,1856,1834,accepted
29162,1856,1834,accepted
29163,1856,1834,accepted
29164,1856,1834,accepted
29165,1856,1834,accepted
29166,1856,1834,accepted
29167,1856,1834,accepted
29168,1856,1834,accepted
29169,1856,1834,accepted
29170,1856,1834,accepted
29171,1856,1834,accepted
29172,1856,1834,accepted
29173,1856,1834,accepted
29174,1856,1834,accepted
29175,1856,1834,accepted
29176,1856,1834,accepted
29177,1856,1834,accepted
29178,1856,1834,accepted
29179,1856,1834,accepted
29180,1856,1834,accepted
29181,1856,1834,accepted
29182,1856,1834,accepted
29183,1856,1834,accepted
29184,1856,1834,accepted
29185,1856,1834,accepted
29186,1856,1834,accepted
29187,1856,1834,accepted
29188,1856,1834,accepted
29189,1856,1834,accepted
29190,1856,1834,accepted
29191,1856,1834,accepted
29192,1856,1834,accepted
29193,1856,1834,accepted
29194,1856,1834,accepted
29195,1856,1834,accepted
29196,1856,1834,accepted
29197,1856,1834,accepted
29198,1856,1834,accepted
29199,1856,1834,accepted
29200,1856,1834,accepted
29201,1856,1834,accepted
29202,1856,1834,accepted
29203,1856,1834,accepted
29204,1856,1834,accepted
29205,1856,1834,accepted
29206,1856,1834,accepted
29207,1856,1834,accepted
29208,1856,1834,accepted
29209,1856,1834,accepted
29210,1856,1834,accepted
29211,1856,1834,accepted
29212,1856,1834,accepted
29213,1856,1834,accepted
29214,1856,1834,accepted
29215,1856,1834,accepted
29216,1856,1834,accepted
29217,1856,1834,accepted
29218,1856,1834,accepted
29219,1856,1834,accepted
29220,1856,1834,accepted
29221,1856,1834,accepted
29222,1856,1834,accepted
29223,1856,1834,accepted
29224,1856,1834,accepted
29225,1856,1834,accepted
29226,1856,1834,accepted
29227,1856,1834,accepted
29228,1856,1834,accepted
29229,1856,1834,accepted
29230,1856,1834,accepted
29231,1856,1834,accepted
29232,1856,1834,accepted
29233,1856,1834,accepted
29234,1856,1834,accepted
29235,1856,1834,accepted
29236,1856,1834,accepted
29237,1856,1834,accepted
29238,1856,1834,accepted
29239,1856,1834,accepted
29240,1856,1834,accepted
29241,1856,1834,accepted
29242,1856,1834,accepted
29243,1856,1834,accepted
29244,1856,1834,accepted
29245,1856,1834,accepted
29246,1856,1834,accepted
29247,1856,1834,accepted
29248,1856,1834,accepted
29249,1856,1834,accepted
29250,1856,1834,accepted
29251,1856,1834,accepted
29252,1856,1834,accepted
29253,1856,1834,accepted
29254,1856,1834,accepted
29255,1856,1834,accepted
29256,1856,1834,accepted
29257,1856,1834,accepted
29258,1856,1840,accepted
29259,1856,1840,accepted
29260,1856,1834,accepted
29261,1856,1834,accepted
29262,1856,1834,accepted
29263,1856,1840,accepted
29264,1856,1834,accepted
29265,1856,1840,accepted
29266,1856,1834,accepted
29267,1856,1834,accepted
29268,1856,1840,accepted
29269,1856,1834,accepted
29270,1856,1840,accepted
29271,1856,1834,accepted
29272,1856,1834,accepted
29273,1856,1840,accepted
29274,1856,1840,accepted
29275,1856,1834,accepted
29276,1856,1834,accepted
29277,1856,1834,accepted
29278,1856,1834,accepted
29279,1856,1834,accepted
29280,1856,1834,accepted
29281,1856,1840,accepted
29282,1856,1834,accepted
29283,1856,1834,accepted
29284,1856,1834,accepted
29285,1856,1834,accepted
29286,1856,1840,accepted
29287,1856,1834,accepted
29288,1856,1834,accepted
29289,1856,1834,accepted
29290,1856,1834,accepted
29291,1856,1834,accepted
29292,1856,1834,accepted
29293,1856,1839,accepted
29294,1856,1840,accepted
29295,1856,1840,accepted
29296,1856,1834,accepted
29297,1856,1834,accepted
29298,1856,1834,accepted
29299,1856,1840,accepted
29300,1856,1840,accepted
29301,1856,1834,accepted
29302,1856,1834,accepted
29303,1856,1834,accepted
29304,1856,1840,accepted
29305,1856,1840,accepted
29306,1856,1834,accepted
29307,1856,1840,accepted
29308,1856,1834,accepted
29309,1856,1834,accepted
29310,1856,1834,accepted
29311,1856,1834,accepted
29312,1856,1834,accepted
29313,1856,1834,accepted
29314,1856,1834,accepted
29315,1856,1834,accepted
29316,1856,1834,accepted
29317,1856,1834,accepted
29318,1856,1834,accepted
29319,1856,1834,accepted
29320,1856,1834,accepted
29321,1856,1834,accepted
29322,1856,1828,accepted
29323,1856,1832,accepted
29324,1856,1839,accepted
29325,1856,1834,accepted
29326,1856,1834,accepted
29327,1856,1840,accepted
29328,1856,1839,accepted
29329,1856,1828,accepted
29330,1856,1839,accepted
29331,1856,1834,accepted
29332,1856,1834,accepted
29333,1856,1834,accepted
29334,1856,1834,accepted
29335,1856,1834,accepted
29336,1856,1839,accepted
29337,1856,1834,accepted
29338,1856,1828,accepted
29339,1856,1836,accepted
29340,1856,1836,accepted
29341,1856,1836,accepted
29342,1856,1836,accepted
29343,1856,1836,accepted
29344,1856,1836,accepted
29345,1856,1836,accepted
29346,1856,1836,accepted
29347,1856,1836,accepted
29348,1856,1836,accepted
29349,1856,1836,accepted
29350,1856,1836,accepted
29351,1856,1836,accepted
29352,1856,1836,accepted
29353,1856,1836,accepted
29354,1856,1836,accepted
29355,1856,1836,accepted
29356,1856,1836,accepted
29357,1856,1836,accepted
29358,1856,1836,accepted
29359,1856,1836,accepted
29360,1856,1836,accepted
29361,1856,1836,accepted
29362,1856,1836,accepted
29363,1856,1836,accepted
29364,1856,1836,accepted
29365,1856,1836,accepted
29366,1856,1836,accepted
29367,1856,1836,accepted
29368,1856,1836,accepted
29369,1856,1836,accepted
29370,1856,1836,accepted
29371,1856,1836,accepted
29372,1856,1836,accepted
29373,1856,1836,accepted
29374,1856,1836,accepted
29375,1856,1836,accepted
29376,1856,1836,accepted
29377,1856,1836,accepted
29378,1856,1836,accepted
29379,1856,1836,accepted
29380,1856,1836,accepted
29381,1856,1836,accepted
29382,1856,1836,accepted
29383,1856,1836,accepted
29384,1856,1836,accepted
29385,1856,1836,accepted
29386,1856,1836,accepted
29387,1856,1836,accepted
29388,1856,1836,accepted
29389,1856,1836,accepted
29390,1856,1836,accepted
29391,1856,1836,accepted
29392,1856,1836,accepted
29393,1856,1836,accepted
29394,1856,1836,accepted
29395,1856,1836,accepted
29396,1856,1836,accepted
29397,1856,1836,accepted
29398,1856,1836,accepted
29399,1856,1836,accepted
29400,1856,1836,accepted
29401,1856,1836,accepted
29402,1856,1836,accepted
29403,1856,1836,accepted
29404,1856,1836,accepted
29405,1856,1836,accepted
29406,1856,1836,accepted
29407,1856,1836,accepted
29408,1856,1836,accepted
29409,1856,1836,accepted
29410,1856,1836,accepted
29411,1856,1836,accepted
29412,1856,1836,accepted
29413,1856,1836,accepted
29414,1856,1836,accepted
29415,1856,1836,accepted
29416,1856,1836,accepted
29417,1856,1836,accepted
29418,1856,1836,accepted
29419,1856,1836,accepted
29420,1856,1836,accepted
29421,1856,1836,accepted
29422,1856,1836,accepted
29423,1856,1836,accepted
29424,1856,1836,accepted
29425,1856,1836,accepted
29426,1856,1836,accepted
29427,1856,1836,accepted
29428,1856,1836,accepted
29429,1856,1836,accepted
29430,1856,1836,accepted
29431,1856,1836,accepted
29432,1856,1836,accepted
29433,1856,1836,accepted
29434,1856,1836,accepted
29435,1856,1836,accepted
29436,1856,1836,accepted
29437,1856,1836,accepted
29438,1856,1836,accepted
29439,1856,1836,accepted
29440,1856,1836,accepted
29441,1856,1836,accepted
29442,1856,1836,accepted
29443,1856,1836,accepted
29444,1856,1836,accepted
29445,1856,1836,accepted
29446,1856,1836,accepted
29447,1856,1836,accepted
29448,1856,1836,accepted
29449,1856,1836,accepted
29450,1856,1836,accepted
29451,1856,1836,accepted
29452,1856,1836,accepted
29453,1856,1836,accepted
29454,1856,1836,accepted
29455,1856,1836,accepted
29456,1856,1836,accepted
29457,1856,1836,accepted
29458,1856,1836,accepted
29459,1856,1836,accepted
29460,1856,1836,accepted
29461,1856,1836,accepted
29462,1856,1836,accepted
29463,1856,1836,accepted
29464,1856,1836,accepted
29465,1856,1836,accepted
29466,1856,1836,accepted
29467,1856,1836,accepted
29468,1856,1836,accepted
29469,1856,1836,accepted
29470,1856,1836,accepted
29471,1856,1836,accepted
29472,1856,1836,accepted
29473,1856,1836,accepted
